1	1388530800000	0	0.23702412848407883			0.05460092975437236	
1	1388530800000	33			0.026137424264286602		
1	1388530800000	359	0.02730046487718618	0.08073835401865896			
1	1388530800000	39	3.869376108045749	5.709856727324106	2.0737917250248525	2.7520189588786086	11.354391845011769
1	1388530800000	41			0.02730046487718618		
1	1388531400000	0	0.026137424264286602				
1	1388531400000	33		0.0017873101054994376			
1	1388531400000	39	5.553117680110686	6.6818383230110125	2.108438207955136	1.8878794044564475	15.405734275091834
1	1388531400000	48		0.0017873101054994376	0.026137424264286602		
1	1388532000000	0	0.029712044475285478	0.2706785675460627		0.02730046487718618	
1	1388532000000	31				0.02730046487718618	
1	1388532000000	39	4.830329390157154	5.205482573666973	0.85380564510397	1.0351513015930771	15.21645452922244
1	1388532000000	48	0.03149935458078491	0.02792473436978604			
1	1388532000000	49	0.05460092975437236				0.052274848528573205
1	1388532600000	0	0.02792473436978604	0.0017873101054994376		0.052274848528573205	
1	1388532600000	1	0.0017873101054994376				
1	1388532600000	385			0.026137424264286602		
1	1388532600000	39	4.319147989567224	3.1670692763764094	0.6799887630727561	0.6851796966446543	14.674488488245304
1	1388532600000	41	0.02730046487718618				
1	1388532600000	49		0.02730046487718618			0.052274848528573205
1	1388533200000	0	0.16147670803731792			0.02730046487718618	
1	1388533200000	39	3.1212727833329157	5.832771681112227	0.5516277229771223	0.5807154979598079	14.091042936518587
1	1388533200000	40				0.02730046487718618	
1	1388533200000	48	0.026137424264286602		0.026137424264286602		
1	1388533200000	49					0.08190139463155853
1	1388533200000	53	0.0017873101054994376				
1	1388533800000	0	0.1638882876354172	0.130687121321433			
1	1388533800000	373				0.026137424264286602	
1	1388533800000	385			0.026137424264286602		
1	1388533800000	39	2.1619991360156035	1.7828660173723914	0.27604049786256096	0.24230056042827702	13.795891215894741
1	1388533800000	44			0.02730046487718618		
1	1388533800000	49	0.05460092975437236	0.02730046487718618			0.0017873101054994376
1	1388534400000	0	0.23872594021727817	0.0017873101054994376			
1	1388534400000	359	0.02730046487718618				
1	1388534400000	39	2.027027626618272	1.662902756683955	0.13721209225083092	0.19592641333650185	12.780730559291163
1	1388534400000	40				0.05343788914147278	
1	1388535000000	0	0.16683863835381624				
1	1388535000000	39	1.5693591962632043	0.910364881708442	0.16031366742441833	0.10812431726814528	11.549435232172666
1	1388535600000	0	0.05460092975437236	0.0017873101054994376			
1	1388535600000	39	1.1199175485707342	1.0635293087108626	0.10687577828294556	0.1342617415324319	11.887444854781801
1	1388536200000	0	0.026137424264286602				
1	1388536200000	39	1.1120585402838365	0.9121897323606365	0.13533928377303134	0.2707640659183628	12.050462795086629
1	1388536200000	49	0.026137424264286602				
1	1388536800000	0	0.052274848528573205				
1	1388536800000	33					0.0017873101054994376
1	1388536800000	39	0.5522519924697222	0.42991469272988153	0.13775086337113063	0.3758525340958089	11.501321732800994
1	1388537400000	39	0.6685175940281645	0.3307269259892335	0.16210097752991778	0.0825256641241584	13.002698481240742
1	1388537400000	49	0.026137424264286602				0.0017873101054994376
1	1388538000000	0	0.05460092975437236				
1	1388538000000	32					0.026137424264286602
1	1388538000000	39	0.3498006082038224	0.4404675566182779	0.08431297422965783	0.0854760148425574	10.962066778035787
1	1388538000000	49	0.026137424264286602				
1	1388538600000	0	0.02730046487718618				
1	1388538600000	39	0.5229932207424364	0.3829162761455065	0.05343788914147278	0.0017873101054994376	13.248978976802412
1	1388539200000	0	0.02730046487718618				
1	1388539200000	39	0.4410918261108777	0.28023938756615974	0.16442705875571695	0.05343788914147278	11.224913460562735
1	1388539800000	0	0.10920185950874473				
1	1388539800000	39	0.3840793167584061	0.27433868612936163	0.05460092975437236	0.16147670803731792	10.226245252212331
1	1388540400000	0	0.02730046487718618				
1	1388540400000	39	0.325989265165335	0.2730901471441619	0.10750004777554542	0.08190139463155853	10.573730196469265
1	1388541000000	0	0.052274848528573205			0.0017873101054994376	
1	1388541000000	39	0.5170925193056383	0.16746290784641607	0.10803881889584513	0.13480051265273163	11.03517002466643
1	1388541600000	0	0.00714924042199775				
1	1388541600000	39	0.29278809885135076	0.06657332937256871	0.0563882398598718	0.05460092975437236	9.793257169845056
1	1388541600000	46					0.026137424264286602
1	1388541600000	49	0.026137424264286602				
1	1388542200000	0	0.0017873101054994376				
1	1388542200000	33	0.003574620210998875				0.0017873101054994376
1	1388542200000	39	0.2963627190623497	0.387653936969405	0.1638882876354172	0.05763677884507152	10.131207074968392
1	1388542800000	0	0.0017873101054994376				
1	1388542800000	39	0.19243729149780311	0.16272524702251764	0.029087774982685617	0.108663088388445	10.600565628938256
1	1388542800000	49	0.026137424264286602				
1	1388543400000	39	0.19297606261810285	0.1917275236329031	0.08136262351125882	0.0825256641241584	9.87574529342252
1	1388543400000	46					0.026137424264286602
1	1388543400000	49	0.026137424264286602				
1	1388544000000	0	0.003574620210998875				
1	1388544000000	39	0.22617722893208708	0.026137424264286602	0.08190139463155853	0.05584946873957208	8.245431193220146
1	1388544600000	39	0.1638882876354172	0.08610028433515728	0.026137424264286602	0.029712044475285478	8.212182069080555
1	1388545200000	39	0.23988898083017773	0.18761413230160454	0.052274848528573205	0.07957531340575938	7.867498655736528
1	1388545800000	0	0.02792473436978604				
1	1388545800000	39	0.05460092975437236	0.0825256641241584	0.0017873101054994376	0.026137424264286602	7.391209815914871
1	1388545800000	46					0.026137424264286602
1	1388545800000	49					0.0017873101054994376
1	1388546400000	0	0.0017873101054994376			0.02730046487718618	
1	1388546400000	39	0.13301320254723217	0.1645125571280171		0.13596355326563117	6.911677932092506
1	1388547000000	39	0.029087774982685617	0.030875085088185057	0.029087774982685617		7.909135142004404
1	1388547600000	39	0.07957531340575938	0.005361930316498313			6.343718340327897
1	1388547600000	46					0.026137424264286602
1	1388547600000	49					0.0017873101054994376
1	1388548200000	0	0.02730046487718618				
1	1388548200000	39	0.06058712956347053	0.005361930316498313	0.05522519924697222	0.055225199246972216	6.634804627446049
1	1388548800000	39	0.030875085088185057	0.0563882398598718	0.0017873101054994376		6.730038239939803
1	1388549400000	0	0.02730046487718618				
1	1388549400000	1	0.0017873101054994376				
1	1388549400000	39		0.026137424264286602	0.026137424264286602	0.029087774982685617	6.042202228240345
1	1388549400000	46					0.026137424264286602
1	1388550000000	0	0.0017873101054994376				
1	1388550000000	39		0.02730046487718618		0.0017873101054994376	6.045691350079045
1	1388550600000	39	0.05701250935247166	0.08019958289835925	0.026137424264286602		5.058381689133147
1	1388551200000	39	0.09262525526455516		0.02730046487718618		5.971563465362084
1	1388551800000	39	0.05460092975437236	0.02730046487718618	0.0017873101054994376		5.3197559317760135
1	1388551800000	46					0.026137424264286602
1	1388552400000	1416	0.02730046487718618				
